MOV,-0.084,1.357,0.300,Train,10973
RES,0.093,1.055,0.589,Train,10974
MOV,0.030,0.862,-0.005,Train,10975
RES,-0.145,0.698,0.743,Train,10976
MOV,-0.180,0.836,0.176,Train,10977
RUS,-0.062,1.015,0.157,Train,10978
GRZ,0.331,1.055,0.063,Train,10979
RUS,-0.055,0.998,0.169,Train,10980
MOV,-0.054,0.388,-0.116,Train,10981
GRZ,0.074,1.029,0.137,Train,10982
RES,-0.134,0.853,0.565,Train,10983
ETC,0.112,2.687,0.077,Train,10984
MOV,-0.086,0.421,0.726,Train,10985
ETC,-0.183,0.765,0.648,Train,10986
RES,-0.281,0.222,0.897,Train,10987
GRZ,0.206,0.601,0.578,Train,10988
ETC,-0.071,1.032,0.053,Train,10989
ETC,0.497,0.435,0.834,Train,10990
GRZ,0.243,0.699,0.716,Train,10991
GRZ,0.268,0.330,0.835,Train,10992
RES,-0.347,0.353,0.856,Train,10993
RUS,-0.042,1.074,0.053,Train,10994
MOV,-0.040,2.349,0.463,Train,10995
GRZ,0.326,0.635,0.776,Train,10996
RES,0.134,0.771,0.633,Train,10997
RUS,-0.019,1.002,0.226,Train,10998
RES,-0.485,0.562,0.660,Train,10999
MOV,-0.247,0.920,0.476,Train,11000
RES,-0.256,0.613,0.782,Train,11001
RUS,-0.031,1.040,0.055,Train,11002
RES,-0.294,0.226,0.900,Train,11003
ETC,0.235,1.026,0.178,Train,11004
GRZ,0.586,0.668,0.474,Train,11005
RUS,-0.008,1.018,0.166,Train,11006
MOV,-0.119,0.671,1.037,Train,11007
RUS,-0.097,1.080,0.103,Train,11008
GRZ,-0.154,0.621,0.822,Train,11009
ETC,0.029,1.031,0.051,Train,11010
MOV,0.021,0.239,0.323,Train,11011
MOV,-0.192,0.745,0.950,Train,11012
RES,-0.066,0.992,0.256,Train,11013
RES,-0.013,0.988,0.264,Train,11014
RES,-0.003,0.494,0.878,Train,11015
RES,-0.260,0.201,0.914,Train,11016
MOV,0.005,0.883,0.542,Train,11017
ETC,0.016,0.846,0.602,Train,11018
ETC,0.128,0.068,0.949,Train,11019
RUS,-0.018,1.016,0.148,Train,11020
RUS,-0.018,1.032,0.146,Train,11021
MOV,-0.068,0.687,0.903,Train,11022
ETC,0.233,0.221,0.920,Train,11023
RUS,-0.021,1.017,0.155,Train,11024
RUS,-0.071,1.004,0.177,Train,11025
GRZ,0.162,0.648,0.773,Train,11026
RUS,-0.047,1.051,0.039,Train,11027
RUS,-0.034,1.028,0.181,Train,11028
MOV,-0.095,0.483,0.893,Train,11029
RUS,-0.058,1.014,0.175,Train,11030
MOV,-0.086,0.595,0.792,Train,11031
MOV,-0.201,0.614,0.809,Train,11032
RUS,-0.066,1.023,0.186,Train,11033
GRZ,0.332,0.725,0.789,Train,11034
ETC,0.227,1.020,0.116,Train,11035
RUS,-0.051,1.027,0.182,Train,11036
RES,-0.080,0.837,0.577,Train,11037
RES,-0.117,1.010,0.167,Train,11038
RES,-0.035,0.983,0.299,Train,11039
ETC,0.012,1.091,0.086,Train,11040
GRZ,0.180,1.102,0.139,Train,11041
RES,-0.241,0.542,0.788,Train,11042
RES,-0.150,0.508,0.850,Train,11043
RES,-0.079,0.993,0.235,Train,11044
RUS,-0.016,1.032,0.151,Train,11045
RUS,0.013,1.044,0.217,Train,11046
RUS,-0.064,1.032,0.088,Train,11047
ETC,-0.095,1.037,0.151,Train,11048
RUS,-0.046,1.057,0.058,Train,11049
GRZ,0.001,0.822,0.798,Train,11050
RES,-0.331,0.203,0.902,Train,11051
RUS,-0.024,1.009,0.210,Train,11052
GRZ,0.497,0.632,0.710,Train,11053
ETC,0.152,0.076,0.937,Train,11054
RUS,-0.022,1.060,0.028,Train,11055
RUS,-0.075,1.076,0.017,Train,11056
ETC,0.351,0.285,0.877,Train,11057
MOV,-0.106,0.728,0.637,Train,11058
ETC,0.367,0.302,0.874,Train,11059
RUS,0.042,0.988,0.210,Train,11060
GRZ,0.520,0.681,0.597,Train,11061
RES,-0.211,0.755,0.663,Train,11062
MOV,-0.047,0.708,0.852,Train,11063
RUS,-0.085,0.998,0.166,Train,11064
GRZ,0.365,0.934,0.674,Train,11065
RES,0.227,0.475,0.852,Train,11066
RES,-0.084,0.993,0.241,Train,11067
RES,-0.073,0.990,0.249,Train,11068
ETC,-0.006,1.093,0.100,Train,11069
MOV,-0.006,1.013,0.207,Train,11070
MOV,-0.021,1.039,0.569,Train,11071
GRZ,0.415,0.939,0.039,Train,11072
RUS,-0.021,1.062,0.146,Train,11073
RES,-0.153,0.618,0.794,Train,11074
RUS,-0.034,1.050,0.158,Train,11075
ETC,0.399,0.476,0.812,Train,11076
RES,-0.085,0.993,0.234,Train,11077
RES,-0.068,1.050,0.116,Train,11078
ETC,-0.020,0.997,-0.019,Train,11079
ETC,0.040,0.978,0.009,Train,11080
MOV,-0.225,0.488,0.626,Train,11081
RUS,-0.026,1.035,0.153,Train,11082
ETC,0.210,0.254,0.935,Train,11083
RUS,0.111,1.057,0.252,Train,11084
RUS,-0.026,1.030,0.149,Train,11085
RES,-0.212,0.353,0.892,Train,11086
RES,0.006,1.014,0.186,Train,11087
ETC,0.044,1.016,0.042,Train,11088
ETC,0.372,0.358,0.849,Train,11089
RUS,-0.005,1.039,0.172,Train,11090
ETC,-0.005,1.046,0.081,Train,11091
ETC,0.135,0.093,0.953,Train,11092
MOV,-0.004,1.070,0.024,Train,11093
MOV,-0.012,1.322,0.187,Train,11094
GRZ,0.397,0.984,0.127,Train,11095
RES,-0.081,0.972,0.329,Train,11096
MOV,-0.038,1.154,0.168,Train,11097
RES,-0.035,0.862,0.562,Train,11098
GRZ,0.532,0.660,0.168,Train,11099
GRZ,0.167,0.520,0.818,Train,11100
RUS,-0.025,1.013,0.212,Train,11101
MOV,-0.065,0.737,0.743,Train,11102
MOV,-0.109,0.998,0.207,Train,11103
RES,0.021,0.457,0.881,Train,11104
RUS,0.092,1.013,0.157,Train,11105
RES,-0.361,0.391,0.827,Train,11106
ETC,0.139,0.040,0.950,Train,11107
GRZ,0.356,0.488,0.954,Train,11108
ETC,-0.012,1.051,0.022,Train,11109
RUS,-0.035,1.022,0.190,Train,11110
ETC,0.143,0.986,0.114,Train,11111
RUS,-0.085,1.003,0.175,Train,11112
RES,-0.121,1.005,0.163,Train,11113
GRZ,0.546,0.811,0.075,Train,11114
GRZ,0.219,0.728,0.734,Train,11115
MOV,-0.058,0.721,0.799,Train,11116
RUS,-0.019,1.013,0.215,Train,11117
RUS,-0.016,1.085,0.021,Train,11118
RUS,-0.073,1.011,0.199,Train,11119
GRZ,0.244,0.294,1.071,Train,11120
ETC,0.021,0.978,0.054,Train,11121
RES,-0.377,0.715,0.616,Train,11122
GRZ,0.250,0.647,0.760,Train,11123
RUS,0.045,0.518,0.844,Train,11124
MOV,-0.025,0.727,0.811,Train,11125
RES,-0.090,1.004,0.202,Train,11126
RUS,-0.035,1.029,0.074,Train,11127
RES,-0.332,0.466,0.811,Train,11128
ETC,0.140,0.043,0.935,Train,11129
RUS,-0.017,1.019,0.163,Train,11130
MOV,0.066,0.986,0.135,Train,11131
GRZ,0.240,0.857,-0.097,Train,11132
GRZ,0.310,0.653,0.754,Train,11133
GRZ,0.266,0.691,0.788,Train,11134
RES,-0.114,0.611,0.782,Train,11135
MOV,0.334,1.068,0.345,Train,11136
ETC,0.091,1.002,0.027,Train,11137
RES,-0.059,1.045,0.103,Train,11138
RUS,0.068,0.492,0.831,Train,11139
ETC,0.174,0.037,0.954,Train,11140
RES,-0.167,0.185,0.941,Train,11141
ETC,0.336,0.473,0.806,Train,11142
RES,-0.020,0.411,0.896,Train,11143
ETC,-0.134,0.197,0.941,Train,11144
GRZ,0.489,0.505,0.707,Train,11145
RES,-0.077,0.988,0.240,Train,11146
RUS,-0.237,0.950,0.108,Train,11147
ETC,-0.003,1.067,0.073,Train,11148
ETC,0.214,0.251,0.924,Train,11149
RES,-0.132,1.011,0.171,Train,11150
MOV,-0.219,0.416,0.730,Train,11151
GRZ,0.356,0.955,0.277,Train,11152
RUS,-0.060,1.020,0.154,Train,11153
GRZ,0.065,0.767,0.821,Train,11154
RUS,-0.031,1.081,0.039,Train,11155
GRZ,0.538,0.881,-0.030,Train,11156
MOV,0.198,0.451,0.404,Train,11157
MOV,0.022,1.044,0.265,Train,11158
RUS,-0.029,1.026,0.171,Train,11159
MOV,-0.172,0.983,0.163,Train,11160
RUS,-0.024,1.009,0.157,Train,11161
RES,-0.144,0.499,0.862,Train,11162
RES,-0.082,0.973,0.335,Train,11163
RES,-0.361,0.377,0.834,Train,11164
ETC,0.010,1.134,0.127,Train,11165
MOV,-0.331,1.027,0.208,Train,11166
ETC,0.131,0.101,0.967,Train,11167
MOV,-0.219,0.620,1.520,Train,11168
RES,-0.080,0.844,0.571,Train,11169
MOV,-0.132,0.792,0.613,Train,11170
RUS,-0.035,1.046,0.071,Train,11171
MOV,-0.054,0.687,-0.015,Train,11172
MOV,-0.170,0.605,0.780,Train,11173
GRZ,0.456,0.735,0.603,Train,11174
ETC,-0.349,1.426,0.221,Train,11175
ETC,0.498,0.470,0.781,Train,11176
MOV,-0.078,0.478,0.548,Train,11177
GRZ,0.432,1.015,0.093,Train,11178
ETC,0.441,0.571,0.696,Train,11179
MOV,-0.185,-0.193,-0.072,Train,11180
RES,-0.015,1.023,0.200,Train,11181
RES,-0.025,1.051,0.071,Train,11182
GRZ,0.067,0.479,0.748,Train,11183
RUS,-0.003,1.035,0.061,Train,11184
RUS,-0.044,1.029,0.083,Train,11185
ETC,0.137,0.565,0.690,Train,11186
ETC,0.229,0.987,-0.284,Train,11187
ETC,-0.119,0.765,0.654,Train,11188
ETC,-0.037,0.631,0.788,Train,11189
MOV,-0.311,0.642,1.029,Train,11190
RUS,0.012,1.024,0.177,Train,11191
MOV,-0.026,0.303,0.263,Train,11192
RUS,-0.008,1.001,0.206,Train,11193
MOV,-0.115,0.557,0.728,Train,11194
ETC,0.301,0.397,0.813,Train,11195
ETC,0.011,1.079,0.106,Train,11196
GRZ,0.373,0.866,0.730,Train,11197
RUS,-0.054,1.063,0.016,Train,11198
RUS,-0.003,1.026,0.152,Train,11199
GRZ,0.265,0.697,0.785,Train,11200
GRZ,0.288,0.620,0.553,Train,11201
MOV,-0.236,0.838,0.722,Train,11202
MOV,-0.066,0.765,0.759,Train,11203
RUS,-0.066,1.006,0.162,Train,11204
MOV,0.013,0.689,0.719,Train,11205
ETC,-0.088,0.802,0.605,Train,11206
ETC,0.307,0.423,0.854,Train,11207
MOV,-0.216,0.981,0.276,Train,11208
RES,-0.293,0.248,0.892,Train,11209
RUS,-0.026,1.010,0.227,Train,11210
RUS,0.026,1.036,0.139,Train,11211
GRZ,0.006,0.501,0.583,Train,11212
MOV,-0.108,0.429,0.809,Train,11213
RES,-0.228,0.377,0.855,Train,11214
ETC,0.414,0.412,0.768,Train,11215
MOV,-0.223,0.573,0.609,Train,11216
GRZ,0.229,0.588,0.624,Train,11217
GRZ,0.359,0.540,0.638,Train,11218
ETC,0.066,0.670,0.768,Train,11219
GRZ,0.254,0.195,0.840,Train,11220
ETC,-0.028,0.620,0.725,Train,11221
RUS,0.091,1.020,0.166,Train,11222
ETC,0.132,0.067,0.954,Train,11223
GRZ,0.175,0.513,0.939,Train,11224
ETC,0.070,0.699,0.808,Train,11225
GRZ,0.179,0.666,0.826,Train,11226
ETC,0.116,0.057,0.970,Train,11227
GRZ,0.161,0.625,0.727,Train,11228
RUS,-0.063,1.016,0.182,Train,11229
GRZ,0.151,0.251,0.884,Train,11230
RUS,-0.009,1.055,0.016,Train,11231
GRZ,0.708,1.062,0.083,Train,11232
GRZ,0.228,1.036,0.183,Train,11233
RUS,0.024,1.034,0.143,Train,11234
MOV,-0.030,1.079,0.230,Train,11235
MOV,-0.284,0.804,0.118,Train,11236
ETC,-0.159,0.966,0.328,Train,11237
ETC,0.141,0.097,0.961,Train,11238
RES,-0.059,0.994,0.284,Train,11239
RES,-0.208,0.688,0.723,Train,11240
ETC,0.122,0.458,0.822,Train,11241
ETC,0.068,0.079,0.958,Train,11242
GRZ,0.176,0.677,0.708,Train,11243
RUS,-0.043,0.992,0.190,Train,11244
GRZ,0.276,0.969,0.063,Train,11245
RUS,-0.030,1.046,0.161,Train,11246
GRZ,0.418,0.922,0.038,Train,11247
RES,-0.111,0.829,0.586,Train,11248
RES,-0.017,0.876,0.511,Train,11249
ETC,0.547,0.051,0.839,Train,11250
MOV,0.137,0.984,0.284,Train,11251
MOV,-0.097,0.660,0.667,Train,11252
RUS,-0.035,1.014,0.171,Train,11253
MOV,-0.598,0.657,0.069,Train,11254
RES,-0.180,0.179,0.938,Train,11255
RUS,-0.043,1.033,0.145,Train,11256
ETC,0.227,0.130,0.919,Train,11257
MOV,-0.227,0.629,0.783,Train,11258
MOV,-0.001,1.086,0.106,Train,11259
ETC,0.198,0.162,0.941,Train,11260
RES,-0.360,0.317,0.865,Train,11261
ETC,-0.041,1.002,0.254,Train,11262
GRZ,0.541,1.006,-0.045,Train,11263
MOV,-0.133,0.633,0.761,Train,11264
ETC,-0.037,1.046,0.059,Train,11265
MOV,-0.450,0.719,0.530,Train,11266
ETC,0.433,0.573,0.710,Train,11267
RUS,-0.061,1.016,0.166,Train,11268
RUS,-0.036,1.006,0.202,Train,11269
RES,-0.003,0.998,0.247,Train,11270
ETC,0.348,0.487,0.789,Train,11271
RUS,-0.044,1.011,0.211,Train,11272
ETC,0.242,1.051,0.124,Train,11273
GRZ,0.166,0.657,0.620,Train,11274
RUS,0.029,0.517,0.844,Train,11275
RUS,-0.073,1.015,0.156,Train,11276
RUS,-0.064,1.016,0.167,Train,11277
ETC,0.229,1.032,0.121,Train,11278
ETC,0.373,0.469,0.788,Train,11279
RES,-0.070,1.045,0.081,Train,11280
GRZ,0.394,1.019,0.281,Train,11281
GRZ,0.462,0.601,0.635,Train,11282
GRZ,0.127,0.661,0.709,Train,11283
RUS,-0.072,1.049,0.047,Train,11284
MOV,-0.160,0.482,0.791,Train,11285
MOV,-0.192,0.828,0.586,Train,11286
ETC,0.236,0.678,0.717,Train,11287
RES,-0.059,1.003,0.235,Train,11288
RES,-0.086,0.985,0.267,Train,11289
GRZ,0.464,0.908,-0.115,Train,11290
RUS,-0.058,1.047,0.092,Train,11291
MOV,-0.257,0.253,0.901,Train,11292
ETC,0.057,0.796,0.395,Train,11293
RES,-0.016,0.997,0.214,Train,11294
RUS,-0.082,1.028,0.192,Train,11295
RES,-0.096,0.988,0.176,Train,11296
ETC,0.203,0.442,0.885,Train,11297
MOV,-0.109,0.246,0.997,Train,11298
RES,0.019,0.506,0.851,Train,11299
MOV,-0.164,0.583,1.029,Train,11300
MOV,0.112,0.961,0.744,Train,11301
MOV,-0.033,0.513,0.927,Train,11302
ETC,0.200,0.093,0.889,Train,11303
MOV,-0.140,0.573,0.791,Train,11304
GRZ,0.327,0.556,0.841,Train,11305
ETC,-0.001,1.085,0.086,Train,11306
RES,-0.235,0.398,0.860,Train,11307
RUS,0.003,1.002,0.207,Train,11308
RUS,-0.052,1.012,0.150,Train,11309
ETC,0.375,0.457,0.803,Train,11310
GRZ,0.093,0.751,0.850,Train,11311
MOV,0.086,1.266,0.354,Train,11312
MOV,0.033,0.061,0.307,Train,11313
RES,-0.115,1.045,0.081,Train,11314
ETC,0.655,0.223,0.701,Train,11315
RES,-0.301,0.248,0.892,Train,11316
RES,-0.105,1.018,0.174,Train,11317
RUS,-0.016,1.000,0.156,Train,11318
MOV,-0.065,0.330,0.884,Train,11319
RUS,-0.019,1.038,0.150,Train,11320
RES,-0.043,0.867,0.541,Train,11321
RUS,0.014,0.992,0.142,Train,11322
ETC,0.135,0.044,0.922,Train,11323
RES,-0.081,0.973,0.320,Train,11324
RUS,0.028,1.033,0.172,Train,11325
GRZ,0.197,0.666,0.563,Train,11326
ETC,0.494,0.139,0.675,Train,11327
MOV,-0.076,0.919,0.222,Train,11328
RUS,-0.015,1.021,0.173,Train,11329
RUS,-0.042,1.005,0.156,Train,11330
RES,-0.100,1.009,0.207,Train,11331
RES,-0.083,0.969,0.337,Train,11332
ETC,-0.001,1.068,0.059,Train,11333
MOV,-1.000,-0.562,0.199,Train,11334
GRZ,0.053,0.644,0.784,Train,11335
MOV,-0.138,0.742,0.749,Train,11336
ETC,-0.023,0.868,0.544,Train,11337
MOV,-0.121,0.858,0.122,Train,11338
ETC,0.623,-0.015,0.979,Train,11339
GRZ,0.394,0.572,0.610,Train,11340
GRZ,-0.111,0.456,0.841,Train,11341
RUS,0.062,1.093,0.050,Train,11342
ETC,0.169,-0.628,0.689,Train,11343
GRZ,-0.005,0.808,0.612,Train,11344
RES,-0.073,1.090,0.206,Train,11345
ETC,0.161,0.053,1.000,Train,11346
ETC,0.138,0.010,0.978,Train,11347
ETC,-0.176,0.276,0.852,Train,11348
MOV,0.027,1.151,0.055,Train,11349
RES,-0.005,0.860,0.547,Train,11350
GRZ,0.194,0.723,0.693,Train,11351
RUS,-0.051,1.004,0.171,Train,11352
ETC,-0.402,0.222,0.874,Train,11353
RES,-0.259,0.780,0.602,Train,11354
GRZ,0.504,1.080,-0.089,Train,11355
RES,-0.009,0.996,0.265,Train,11356
ETC,0.074,0.627,0.784,Train,11357
MOV,0.134,0.169,-0.131,Train,11358
RUS,-0.055,1.024,0.157,Train,11359
RUS,-0.024,1.059,0.009,Train,11360
GRZ,0.746,0.732,0.174,Train,11361
RES,-0.117,0.688,0.740,Train,11362
RES,0.021,0.543,0.827,Train,11363
GRZ,0.440,0.480,0.591,Train,11364
RUS,-0.026,1.014,0.167,Train,11365
RES,-0.293,0.847,0.501,Train,11366
GRZ,0.388,1.125,0.086,Train,11367
GRZ,0.489,1.124,0.109,Train,11368
RES,-0.102,0.363,0.906,Train,11369
RES,-0.170,1.016,0.133,Train,11370
ETC,0.160,1.001,0.117,Train,11371
ETC,0.150,0.060,0.950,Train,11372
RUS,0.038,0.542,0.819,Train,11373
RUS,0.079,1.008,0.208,Train,11374
RUS,-0.095,1.026,0.223,Train,11375
RUS,-0.103,1.000,0.110,Train,11376
GRZ,0.413,0.912,0.062,Train,11377
GRZ,0.097,0.721,0.942,Train,11378
RES,-0.081,1.039,0.091,Train,11379
ETC,0.439,1.036,-0.307,Train,11380
GRZ,0.454,1.045,0.284,Train,11381
MOV,-0.043,0.738,0.766,Train,11382
ETC,0.018,1.098,0.084,Train,11383
RES,-0.247,0.444,0.859,Train,11384
GRZ,0.056,0.632,0.768,Train,11385
MOV,-0.201,0.796,0.556,Train,11386
ETC,0.138,0.983,0.239,Train,11387
RES,-0.080,0.973,0.326,Train,11388
GRZ,0.063,1.012,0.179,Train,11389
GRZ,0.038,0.510,0.842,Train,11390
RES,-0.242,0.338,0.883,Train,11391
RES,-0.027,1.040,0.146,Train,11392
GRZ,0.252,0.986,-0.048,Train,11393
ETC,0.207,1.038,0.141,Train,11394
RES,0.035,0.815,0.603,Train,11395
ETC,-0.112,0.824,0.564,Train,11396
RUS,0.007,1.002,0.193,Train,11397
GRZ,0.323,1.030,-0.090,Train,11398
ETC,0.642,0.510,0.577,Train,11399
GRZ,0.138,0.658,0.839,Train,11400
RES,-0.108,0.703,0.701,Train,11401
RES,-0.209,0.385,0.888,Train,11402
ETC,0.041,0.851,0.551,Train,11403
MOV,0.011,0.906,0.505,Train,11404
ETC,0.154,0.995,0.192,Train,11405
ETC,-0.344,0.566,0.782,Train,11406
RES,0.074,0.996,0.199,Train,11407
RUS,0.107,1.044,0.209,Train,11408
MOV,-0.068,0.961,0.757,Train,11409
RES,-0.290,0.379,0.852,Train,11410
GRZ,0.175,0.463,0.978,Train,11411
ETC,0.132,0.083,0.952,Train,11412
ETC,0.034,1.034,0.037,Train,11413
ETC,0.173,0.839,0.556,Train,11414
RES,-0.013,0.883,0.518,Train,11415
GRZ,0.395,0.709,0.806,Train,11416
RUS,0.008,1.029,0.171,Train,11417
ETC,0.364,0.465,0.798,Train,11418
RES,-0.228,0.767,0.618,Train,11419
ETC,0.633,0.266,0.766,Train,11420
RUS,-0.032,0.871,0.529,Train,11421
MOV,-0.387,0.768,0.466,Train,11422
ETC,0.026,0.854,0.559,Train,11423
RUS,-0.073,1.004,0.154,Train,11424
MOV,-0.276,0.609,0.690,Train,11425
RUS,-0.029,1.188,0.266,Train,11426
RES,0.187,-0.667,0.636,Train,11427
RES,-0.042,0.978,0.299,Train,11428
MOV,-0.004,0.439,0.333,Train,11429
RUS,0.011,1.021,0.157,Train,11430
GRZ,0.178,0.642,0.892,Train,11431
RES,-0.478,0.606,0.657,Train,11432
RES,-0.093,0.993,0.236,Train,11433
GRZ,-0.178,0.556,0.783,Train,11434
RUS,-0.038,1.012,0.161,Train,11435
MOV,-0.150,0.845,0.541,Train,11436
RUS,-0.100,1.003,0.128,Train,11437
RES,0.038,0.408,0.897,Train,11438
RES,-0.192,0.366,0.903,Train,11439
RUS,-0.055,1.042,0.162,Train,11440
MOV,-0.224,0.942,0.243,Train,11441
RUS,-0.014,1.020,0.153,Train,11442
GRZ,0.207,0.436,0.755,Train,11443
RES,-0.291,0.787,0.595,Train,11444
RUS,-0.022,0.993,0.209,Train,11445
MOV,0.250,-0.183,-0.101,Train,11446
ETC,-0.098,1.030,0.141,Train,11447
MOV,-0.296,0.394,0.730,Train,11448
MOV,-0.041,0.699,0.502,Train,11449
GRZ,-0.148,0.658,0.804,Train,11450
ETC,0.008,0.811,0.605,Train,11451
GRZ,0.632,0.445,0.723,Train,11452
ETC,0.000,1.073,0.118,Train,11453
MOV,-0.021,0.151,0.123,Train,11454
RES,-0.035,0.731,0.750,Train,11455
ETC,-0.232,0.986,0.247,Train,11456
RUS,-0.062,1.000,0.184,Train,11457
RES,-0.218,0.734,0.683,Train,11458
GRZ,0.173,0.924,0.255,Train,11459
GRZ,0.632,0.839,0.303,Train,11460
MOV,0.255,0.977,0.201,Train,11461
GRZ,0.453,0.970,0.301,Train,11462
GRZ,0.399,0.778,0.564,Train,11463
RUS,-0.023,1.020,0.131,Train,11464
RES,-0.080,0.991,0.250,Train,11465
RUS,-0.070,1.012,0.194,Train,11466
RUS,0.110,0.532,0.851,Train,11467
MOV,0.273,0.979,0.551,Train,11468
ETC,0.048,1.098,0.108,Train,11469
RUS,-0.011,1.034,0.184,Train,11470
RUS,-0.021,1.034,0.177,Train,11471
RES,-0.293,0.260,0.895,Train,11472
ETC,-0.124,0.190,0.947,Train,11473
RES,-0.125,0.849,0.577,Train,11474
GRZ,0.394,0.705,0.685,Train,11475
RES,-0.157,0.518,0.836,Train,11476
GRZ,0.377,0.614,0.636,Train,11477
RUS,-0.038,1.009,0.156,Train,11478
GRZ,0.460,0.876,-0.012,Train,11479
ETC,-0.527,0.618,0.612,Train,11480
RES,-0.169,0.703,0.738,Train,11481
ETC,-0.110,0.758,0.713,Train,11482
MOV,-0.143,0.514,0.999,Train,11483
RUS,-0.073,1.002,0.182,Train,11484
RUS,0.020,1.031,0.176,Train,11485
RUS,-0.093,1.057,-0.006,Train,11486
RES,-0.080,0.988,0.149,Train,11487
RES,-0.478,0.594,0.682,Train,11488
MOV,-0.187,0.591,0.739,Train,11489
MOV,-0.081,0.986,0.114,Train,11490
GRZ,0.143,0.737,0.700,Train,11491
GRZ,0.028,0.523,0.931,Train,11492
MOV,-0.220,0.459,0.461,Train,11493
RES,0.122,0.767,0.664,Train,11494
GRZ,0.518,0.489,0.669,Train,11495
RUS,0.056,1.050,0.161,Train,11496
ETC,-0.497,0.592,0.540,Train,11497
RES,-0.160,0.193,0.942,Train,11498
GRZ,0.058,0.693,0.665,Train,11499
MOV,0.222,0.863,0.388,Train,11500
GRZ,0.159,0.545,0.677,Train,11501
RES,-0.279,0.406,0.854,Train,11502
MOV,-0.193,0.718,0.744,Train,11503
RUS,-0.075,1.023,0.162,Train,11504
MOV,-0.402,1.205,-0.008,Train,11505
RES,0.083,0.867,0.535,Train,11506
RES,-0.118,0.698,0.743,Train,11507
MOV,-0.139,0.571,0.719,Train,11508
MOV,-0.048,0.996,0.319,Train,11509
RES,-0.234,0.220,0.921,Train,11510
ETC,0.024,1.079,0.083,Train,11511
GRZ,0.067,0.580,1.020,Train,11512
RUS,-0.080,1.053,0.020,Train,11513
ETC,0.391,0.414,0.806,Train,11514
ETC,0.128,0.073,0.953,Train,11515
ETC,0.215,0.235,0.906,Train,11516
MOV,-0.120,0.784,0.199,Train,11517
RUS,-0.056,1.033,0.140,Train,11518
MOV,-0.002,0.822,0.620,Train,11519
GRZ,0.071,1.024,0.217,Train,11520
MOV,-0.146,-0.270,-0.574,Train,11521
RES,-0.202,0.613,0.782,Train,11522
ETC,-0.075,1.015,0.183,Train,11523
ETC,0.051,1.021,0.060,Train,11524
MOV,-0.032,0.978,0.292,Train,11525
RES,0.011,1.046,0.098,Train,11526
RES,-0.058,0.981,0.316,Train,11527
RES,-0.048,1.005,0.219,Train,11528
RES,-0.044,1.091,0.209,Train,11529
MOV,-0.137,0.606,0.790,Train,11530
RES,-0.386,0.227,0.881,Train,11531
RES,-0.251,0.203,0.918,Train,11532
GRZ,0.542,0.917,-0.053,Train,11533
RES,-0.103,1.033,0.081,Train,11534
MOV,-0.073,0.691,0.375,Train,11535
GRZ,-0.026,0.818,0.621,Train,11536
MOV,-0.160,0.638,0.852,Train,11537
RES,-0.066,0.990,0.265,Train,11538
RUS,0.003,1.001,0.230,Train,11539
RES,-0.201,0.538,0.843,Train,11540
MOV,-0.108,0.470,0.827,Train,11541
GRZ,0.170,0.788,0.731,Train,11542
GRZ,-0.058,0.658,0.740,Train,11543
MOV,0.092,0.821,0.592,Train,11544
MOV,-0.426,0.332,0.471,Train,11545
RUS,0.152,1.019,0.098,Train,11546
GRZ,0.055,0.972,0.051,Train,11547
RES,-0.168,0.775,0.643,Train,11548
GRZ,-0.037,0.652,0.692,Train,11549
ETC,-0.039,0.742,0.703,Train,11550
GRZ,0.305,0.983,0.082,Train,11551
ETC,-0.035,0.679,0.741,Train,11552
GRZ,0.555,0.749,0.673,Train,11553
GRZ,0.420,0.427,0.594,Train,11554
MOV,0.123,-0.385,-0.400,Train,11555
RES,0.058,0.254,0.940,Train,11556
MOV,0.018,0.845,0.633,Train,11557
MOV,-0.228,0.814,0.759,Train,11558
GRZ,0.509,1.002,-0.067,Train,11559
RUS,-0.057,1.015,0.163,Train,11560
GRZ,0.262,1.111,-0.007,Train,11561
MOV,-0.390,0.918,0.046,Train,11562
RES,0.023,1.020,0.181,Train,11563
GRZ,0.221,0.751,0.862,Train,11564
ETC,0.132,0.365,0.925,Train,11565
GRZ,0.107,0.552,0.663,Train,11566
RES,-0.179,0.534,0.831,Train,11567
RES,-0.008,0.952,0.186,Train,11568
GRZ,0.462,0.432,0.867,Train,11569
MOV,-0.117,0.632,0.844,Train,11570
RUS,-0.032,1.010,0.209,Train,11571
MOV,-0.186,1.058,0.985,Train,11572
RES,-0.121,0.343,0.953,Train,11573
RES,-0.211,0.398,0.892,Train,11574
RES,-0.007,1.051,0.083,Train,11575
ETC,0.058,1.013,0.043,Train,11576
RUS,-0.033,1.024,0.163,Train,11577
GRZ,0.264,0.627,0.718,Train,11578
RES,-0.388,0.223,0.872,Train,11579
RES,-0.038,0.985,0.271,Train,11580
RES,-0.480,0.607,0.635,Train,11581
RES,-0.084,0.994,0.227,Train,11582
ETC,0.654,0.152,0.715,Train,11583
GRZ,0.300,0.469,1.026,Train,11584
RUS,-0.032,1.068,0.042,Train,11585
MOV,-0.032,0.700,0.688,Train,11586
RES,-0.283,0.291,0.890,Train,11587
RUS,-0.050,1.078,0.037,Train,11588
MOV,-0.031,0.708,0.913,Train,11589
RUS,-0.105,1.031,0.057,Train,11590
RUS,-0.031,1.000,0.193,Train,11591
